mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	crescendo_hairpin	decrescendo_hairpin	diminuendo_line	crescendo_line
179	178	1419/2	1419/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1822				228				
179	178	710	710	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1823				228				
179	178	1421/2	1421/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1824				228				
179	178	711	711	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1825				228				
179	178	1423/2	1423/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1826				228				
179	178	712	712	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1827				228				
179	178	1425/2	1425/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1828				228				
179	178	713	713	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1829								
179	178	1419/2	1419/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1830								
180	179	1427/2	1427/2	0.0	0	0	Spanner	2/2	1	1	0												8
180	179	1427/2	1427/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1831	<			229				8
180	179	714	714	0.0	1/8	1/8	Spanner	2/2	1	1	0								229				
180	179	714	714	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1832				229				
180	179	1429/2	1429/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1833				229				
180	179	715	715	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1834				229				
180	179	1431/2	1431/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1835				229				
180	179	716	716	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1836				229				
180	179	1433/2	1433/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1837				229				
180	179	717	717	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1838				229				
180	179	1427/2	1427/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1839								
180	179	714	714	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1840								
180	179	1429/2	1429/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1841								
180	179	715	715	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1842								
180	179	1431/2	1431/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1843								
180	179	716	716	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1844								
180	179	1433/2	1433/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1845								
180	179	717	717	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1846								
181	180	1435/2	1435/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1847				229				
181	180	718	718	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1848				229				
181	180	1437/2	1437/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1849				229				
181	180	719	719	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1850				229				
181	180	1439/2	1439/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1851				229				
181	180	720	720	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1852				229				
181	180	1441/2	1441/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1853				229				
181	180	721	721	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1854				229				
181	180	1435/2	1435/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1855								
181	180	718	718	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1856								
181	180	1437/2	1437/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1857								
181	180	719	719	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1858								
181	180	1439/2	1439/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1859								
181	180	720	720	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1860								
181	180	1441/2	1441/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1861								
181	180	721	721	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1862								
182	181	1443/2	1443/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1863				229				
182	181	722	722	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1864				229				
182	181	1445/2	1445/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1865				229				
182	181	723	723	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1866				229				
182	181	1447/2	1447/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1867				229				
182	181	724	724	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1868				229				
182	181	1449/2	1449/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1869				229				
182	181	725	725	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1870				229				
182	181	1443/2	1443/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1871								
182	181	722	722	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1872								
182	181	1445/2	1445/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1873								
182	181	723	723	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1874								
182	181	1447/2	1447/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1875								
182	181	724	724	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1876								
182	181	1449/2	1449/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1877								
182	181	725	725	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1878								
183	182	1451/2	1451/2	0.0	0	0	Dynamic	2/2	1	1	0						p						
183	182	1451/2	1451/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1879	p							
183	182	4367/6	4367/6	0.0	7/12	7/12	Spanner	2/2	1	1	0												9
183	182	4367/6	4367/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1880	<			230				9
183	182	4369/6	4369/6	0.0	2/3	2/3	Spanner	2/2	1	1	0								230				
183	182	4369/6	4369/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1881				230				
183	182	1457/2	1457/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1882				230				
183	182	4373/6	4373/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1883				230				
183	182	4375/6	4375/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1884								
183	182	1451/2	1451/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1885								
183	182	726	726	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1886				231				
183	182	1453/2	1453/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1887				231				
183	182	727	727	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1888				231				
183	182	1455/2	1455/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1889				231				
183	182	728	728	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1890				231				
183	182	1457/2	1457/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1891				231				
183	182	729	729	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1892								
184	183	1459/2	1459/2	0.0	0	0	Dynamic	2/2	1	1	0						sf						
184	183	1459/2	1459/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1893			articStaccatoAbove					
184	183	4391/6	4391/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1894				232				
184	183	4393/6	4393/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1895				232				
184	183	1465/2	1465/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1896				232				
184	183	4397/6	4397/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1897				232				
184	183	4399/6	4399/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1898								
184	183	1459/2	1459/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1899				233				
184	183	730	730	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1900				233				
184	183	1461/2	1461/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1901				233				
184	183	731	731	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1902				233				
184	183	1463/2	1463/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1903				233				
184	183	732	732	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1904				233				
184	183	1465/2	1465/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1905				233				
184	183	733	733	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1906								
185	184	1467/2	1467/2	0.0	0	0	Dynamic	2/2	1	1	0						sf						
185	184	1467/2	1467/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1907			articStaccatoAbove					
185	184	4415/6	4415/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1908				234				
185	184	4417/6	4417/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1909				234				
185	184	1473/2	1473/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1910				234				
185	184	4421/6	4421/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1911				234				
185	184	4423/6	4423/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1912								
185	184	1467/2	1467/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1913				235				
185	184	734	734	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1914				235				
185	184	1469/2	1469/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1915				235				
185	184	735	735	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1916				235				
185	184	1471/2	1471/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1917				235				
185	184	736	736	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1918				235				
185	184	1473/2	1473/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1919				235				
185	184	737	737	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1920								
186	185	1475/2	1475/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1921			articStaccatoAbove					
186	185	1477/2	1477/2	0.0	1/4	1/4	Dynamic	2/2	1	1	0						ff						
186	185	1477/2	1477/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1922	ff		articStaccatoAbove					
186	185	1479/2	1479/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1923			articStaccatoAbove					
186	185	1481/2	1481/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1924			articStaccatoAbove					
186	185	1475/2	1475/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1925			articStaccatoAbove					
186	185	1477/2	1477/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1926			articStaccatoAbove					
186	185	1479/2	1479/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1927			articStaccatoAbove					
186	185	1481/2	1481/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1928			articStaccatoAbove					
187	186	1483/2	1483/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1929			articStaccatoAbove					
187	186	4463/6	4463/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1930				236				
187	186	4465/6	4465/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1931				236				
187	186	1489/2	1489/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1932				236				
187	186	4469/6	4469/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1933				236				
187	186	4471/6	4471/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1934								
187	186	1483/2	1483/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1935			articStaccatoBelow					
187	186	742	742	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1936				237				
187	186	1485/2	1485/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1937				237				
187	186	743	743	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1938				237				
187	186	1487/2	1487/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1939				237				
187	186	744	744	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1940				237				
187	186	1489/2	1489/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1941				237				
187	186	745	745	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1942								
188	187	1491/2	1491/2	0.0	0	0	Dynamic	2/2	1	1	0						sf						
188	187	1491/2	1491/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1943			articStaccatoAbove					
188	187	4487/6	4487/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1944				238				
188	187	4489/6	4489/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1945				238				
188	187	1497/2	1497/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1946				238				
188	187	4493/6	4493/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1947				238				
188	187	4495/6	4495/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1948								
188	187	1491/2	1491/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1949				239				
188	187	746	746	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1950				239				
188	187	1493/2	1493/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1951				239				
188	187	747	747	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1952				239				
188	187	1495/2	1495/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1953				239				
188	187	748	748	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1954				239				
188	187	1497/2	1497/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1955				239				
188	187	749	749	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1956								
189	188	1499/2	1499/2	0.0	0	0	Dynamic	2/2	1	1	0						sf						
189	188	1499/2	1499/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1957			articStaccatoAbove					
189	188	4511/6	4511/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1958								
189	188	4513/6	4513/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1959								
189	188	1505/2	1505/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1960								
189	188	4517/6	4517/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1961								
189	188	4519/6	4519/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1962								
189	188	1499/2	1499/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1963				240				
189	188	750	750	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1964				240				
189	188	1501/2	1501/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1965				240				
189	188	751	751	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1966				240				
189	188	1503/2	1503/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1967				240				
189	188	752	752	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1968				240				
189	188	1505/2	1505/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1969				240				
189	188	753	753	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1970								
190	189	1507/2	1507/2	0.0	0	0	Dynamic	2/2	1	1	0						p						
190	189	1507/2	1507/2	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	1971	p							
190	189	4523/6	4523/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1972								
190	189	4525/6	4525/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1973								
190	189	1509/2	1509/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1974								
190	189	4529/6	4529/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1975								
190	189	4531/6	4531/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1976								
190	189	1511/2	1511/2	0.0	1/2	1/2	Spanner	2/2	1	1	0												10
190	189	1511/2	1511/2	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1977	<							10
190	189	4535/6	4535/6	0.0	7/12	7/12	Spanner	2/2	1	1	0												
190	189	4535/6	4535/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1978								
190	189	4537/6	4537/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1979								
190	189	1513/2	1513/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1980								
190	189	4541/6	4541/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1981								
190	189	4543/6	4543/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1982								
190	189	1507/2	1507/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1983								
190	189	1509/2	1509/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1984			articStaccatoAbove					
190	189	1513/2	1513/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1985			articStaccatoAbove					
191	190	1515/2	1515/2	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	1986								
191	190	4547/6	4547/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1987								
191	190	4549/6	4549/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1988								
191	190	1517/2	1517/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1989								
191	190	4553/6	4553/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1990								
191	190	4555/6	4555/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1991								
191	190	1519/2	1519/2	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1992			articStaccatoBelow					
191	190	4559/6	4559/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1993								
191	190	4561/6	4561/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1994								
191	190	1521/2	1521/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1995								
191	190	4565/6	4565/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1996								
191	190	4567/6	4567/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1997								
191	190	1517/2	1517/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1998			articStaccatoBelow					
191	190	1521/2	1521/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1999			articStaccatoBelow					
192	191	1523/2	1523/2	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	2000								
192	191	4571/6	4571/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	2001								
192	191	4573/6	4573/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	2002								
192	191	1525/2	1525/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	2003								
192	191	4577/6	4577/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	2004								
192	191	4579/6	4579/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	2005								
192	191	1527/2	1527/2	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	2006								
192	191	4583/6	4583/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	2007								
192	191	4585/6	4585/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	2008								
192	191	1529/2	1529/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	2009								
192	191	4589/6	4589/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	2010								
192	191	4591/6	4591/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	2011								
192	191	1525/2	1525/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2012			articStaccatoBelow					
192	191	1529/2	1529/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2013			articStaccatoBelow					
193	192	1531/2	1531/2	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	2014								
193	192	4595/6	4595/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	2015								
193	192	4597/6	4597/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	2016								
193	192	1533/2	1533/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	2017								
193	192	4601/6	4601/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	2018								
193	192	4603/6	4603/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	2019								
193	192	1535/2	1535/2	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	2020								
193	192	4607/6	4607/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	2021								
193	192	4609/6	4609/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	2022								
193	192	1537/2	1537/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	2023								
193	192	4613/6	4613/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	2024								
193	192	4615/6	4615/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	2025								
193	192	1533/2	1533/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	2026			articStaccatoBelow					
193	192	1537/2	1537/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2027			articStaccatoBelow					
194	193	1539/2	1539/2	0.0	0	0	Dynamic	2/2	1	1	0						f						
194	193	1539/2	1539/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	2028	f							
194	193	1543/2	1543/2	0.0	1/2	1/2	Dynamic	2/2	1	1	0						sf						
194	193	1543/2	1543/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2029				241				
194	193	1545/2	1545/2	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	2030				241				
194	193	3091/4	3091/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	2031				241				
194	193	773	773	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	2032				241				
194	193	3093/4	3093/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	2033				241				
194	193	1539/2	1539/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	2034			articStaccatoBelow					
194	193	1541/2	1541/2	0.0	1/4	1/4	Dynamic	2/2	2	1	0						sf						
194	193	1541/2	1541/2	3.0	1/4	1/4	Chord	2/2	2	1	3/4		1/2	3/2	2035								
195	194	1547/2	1547/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	2036			articStaccatoAbove					
195	194	1551/2	1551/2	0.0	1/2	1/2	Dynamic	2/2	1	1	0						sf						
195	194	1551/2	1551/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2037				242				
195	194	1553/2	1553/2	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	2038				242				
195	194	3107/4	3107/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	2039				242				
195	194	777	777	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	2040				242				
195	194	3109/4	3109/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	2041				242				
195	194	1547/2	1547/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	2042			articStaccatoAbove					
195	194	1549/2	1549/2	0.0	1/4	1/4	Dynamic	2/2	2	1	0						sf						
195	194	1549/2	1549/2	3.0	1/4	1/4	Chord	2/2	2	1	3/4		1/2	3/2	2043								
196	195	1555/2	1555/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	2044			articStaccatoAbove					
196	195	1559/2	1559/2	0.0	1/2	1/2	Dynamic	2/2	1	1	0						sf						
196	195	1559/2	1559/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2045				243				
196	195	1561/2	1561/2	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	2046				243				
196	195	3123/4	3123/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	2047				243				
196	195	781	781	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	2048				243				
196	195	3125/4	3125/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	2049				243				
196	195	1555/2	1555/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	2050			articStaccatoAbove					
196	195	1557/2	1557/2	0.0	1/4	1/4	Dynamic	2/2	2	1	0						sf						
196	195	1557/2	1557/2	3.0	1/4	1/4	Chord	2/2	2	1	3/4		1/2	3/2	2051								
197	196	1563/2	1563/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	2052			articStaccatoAbove					
197	196	1567/2	1567/2	0.0	1/2	1/2	Dynamic	2/2	1	1	0						sf						
197	196	1567/2	1567/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2053				244				
197	196	1569/2	1569/2	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	2054				244				
197	196	3139/4	3139/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	2055				244				
197	196	785	785	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	2056				244				
197	196	3141/4	3141/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	2057				244				
197	196	1563/2	1563/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	2058			articStaccatoAbove					
