mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	crescendo_line
145	143	569/2	569/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1592					
145	143	285	285	0.0	1/8	1/8	Spanner	2/4	1	1	0									2
145	143	285	285	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1593					2
145	143	571/2	571/2	0.0	1/4	1/4	Spanner	2/4	1	1	0									
145	143	571/2	571/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1594					
145	143	286	286	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1595					
145	143	569/2	569/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1596			articStaccatoBelow		
145	143	285	285	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1597			articStaccatoAbove		
145	143	571/2	571/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1598			articStaccatoAbove		
145	143	286	286	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1599			articStaccatoAbove		
146	144	573/2	573/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1600					
146	144	287	287	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1601					
146	144	575/2	575/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1602					
146	144	288	288	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1603					
146	144	573/2	573/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1604			articStaccatoAbove		
146	144	287	287	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1605					
146	144	575/2	575/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1606			articStaccatoAbove		
146	144	288	288	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1607			articStaccatoAbove		
147	145	577/2	577/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1608			articStaccatoAbove		
147	145	289	289	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1609			articStaccatoAbove		
147	145	579/2	579/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1610			articStaccatoAbove		
147	145	290	290	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1611			articStaccatoAbove		
147	145	577/2	577/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1612					
147	145	289	289	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1613					
147	145	579/2	579/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1614					
147	145	290	290	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1615					
148	146	581/2	581/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1616			articStaccatoAbove		
148	146	291	291	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1617			articStaccatoAbove		
148	146	583/2	583/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1618			articStaccatoAbove		
148	146	292	292	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1619			articStaccatoAbove		
148	146	581/2	581/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1620					
148	146	291	291	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1621					
148	146	583/2	583/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1622					
148	146	292	292	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1623					
149	147	585/2	585/2	0.0	0	0	Dynamic	2/4	1	1	0						ff			
149	147	585/2	585/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1624	ff		articStaccatoBelow		
149	147	293	293	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1625			articStaccatoBelow		
149	147	587/2	587/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1626			articStaccatoBelow		
149	147	294	294	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1627			articStaccatoBelow		
149	147	585/2	585/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1628			articStaccatoAbove		
149	147	293	293	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1629			articStaccatoBelow		
149	147	587/2	587/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1630			articStaccatoBelow		
149	147	294	294	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1631			articStaccatoBelow		
150	148	589/2	589/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1632			articStaccatoBelow		
150	148	295	295	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1633			articStaccatoBelow		
150	148	591/2	591/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1634			articStaccatoBelow		
150	148	296	296	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1635			articStaccatoBelow		
150	148	589/2	589/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1636			articStaccatoBelow		
150	148	295	295	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1637			articStaccatoBelow		
150	148	591/2	591/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1638			articStaccatoBelow		
150	148	296	296	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1639			articStaccatoBelow		
151	149	593/2	593/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1640					
151	149	593/2	593/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1641					
151	149	593/2	593/2	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	1642					
