mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	pedal	decrescendo_hairpin	crescendo_line	diminuendo_line	HairPin:3_decresc.	crescendo_hairpin	TextLine	Trill:trill
174	173	1383/4	1383/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	1842							73								
174	173	346	346	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	1843							73								
174	173	1385/4	1385/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	1844							73								
175	174	693/2	693/2	0.0	0	0	Dynamic	2/4	1	1	0				sf						72								
175	174	693/2	693/2	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1845							72								
175	174	1387/4	1387/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1846							72								
175	174	347	347	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1847							72								
175	174	1389/4	1389/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1848							72								
175	174	695/2	695/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1849															
175	174	693/2	693/2	0.0	0	0	Dynamic	2/4	2	1	0				sf						73								
175	174	693/2	693/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1850							73								
175	174	1387/4	1387/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1851							73								
175	174	347	347	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1852							73								
175	174	1389/4	1389/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1853							73								
175	174	695/2	695/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1854															
175	174	693/2	693/2	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	1855															
176	175	697/2	697/2	0.0	0	0	Dynamic	2/4	1	1	0				p														
176	175	697/2	697/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1856		articStaccatoBelow													
176	175	349	349	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1857		articStaccatoBelow													
176	175	699/2	699/2	0.0	1/4	1/4	Dynamic	2/4	1	1	0				sf														
176	175	699/2	699/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1858															
176	175	697/2	697/2	0.0	0	0	Dynamic	2/4	2	1	0				p														
176	175	697/2	697/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1859															
176	175	1395/4	1395/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1860															
176	175	349	349	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1861															
176	175	1397/4	1397/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1862															
176	175	699/2	699/2	0.0	1/4	1/4	Spanner	2/4	2	1	0											78							
176	175	699/2	699/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	1863								78							
176	175	1399/4	1399/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	1864								78							
176	175	350	350	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	1865								78							
176	175	1401/4	1401/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	1866								78							
177	176	701/2	701/2	0.0	0	0	Dynamic	2/4	1	1	0				p														
177	176	701/2	701/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1867		articStaccatoBelow													
177	176	351	351	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1868		articStaccatoBelow													
177	176	703/2	703/2	0.0	1/4	1/4	Dynamic	2/4	1	1	0				sf														
177	176	703/2	703/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1869							74								
177	176	701/2	701/2	0.0	0	0	Dynamic	2/4	2	1	0				p														
177	176	701/2	701/2	0.0	0	0	Spanner	2/4	2	1	0																		
177	176	701/2	701/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1870															
177	176	1403/4	1403/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1871															
177	176	351	351	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1872															
177	176	1405/4	1405/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1873															
177	176	703/2	703/2	0.0	1/4	1/4	Spanner	2/4	2	1	0											79							
177	176	703/2	703/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	1874								79							
177	176	1407/4	1407/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	1875								79							
177	176	352	352	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	1876								79							
177	176	1409/4	1409/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	1877								79							
178	177	705/2	705/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1878							74								
178	177	353	353	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1879		articStaccatoAbove													
178	177	707/2	707/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1880		articStaccatoAbove													
178	177	354	354	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1881		articStaccatoAbove													
178	177	705/2	705/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1882								79							
178	177	1411/4	1411/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1883								79							
178	177	353	353	0.0	1/8	1/8	Spanner	2/4	2	1	0																		
178	177	353	353	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1884															
178	177	1413/4	1413/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1885															
178	177	707/2	707/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	1886															
178	177	1415/4	1415/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	1887															
178	177	354	354	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	1888															
178	177	1417/4	1417/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	1889															
179	178	709/2	709/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1890		articStaccatoBelow													
179	178	355	355	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1891		articStaccatoBelow													
179	178	711/2	711/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1892		articStaccatoBelow													
179	178	356	356	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1893		articStaccatoBelow													
179	178	709/2	709/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1894															
179	178	1419/4	1419/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1895															
179	178	355	355	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1896															
179	178	1421/4	1421/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1897															
179	178	711/2	711/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	1898															
179	178	1423/4	1423/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	1899															
179	178	356	356	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	1900															
179	178	1425/4	1425/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	1901															
180	179	713/2	713/2	0.0	0	0	Dynamic	2/4	1	1	0				p														
180	179	713/2	713/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1902		articStaccatoBelow													
180	179	357	357	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1903		articStaccatoBelow													
180	179	715/2	715/2	0.0	1/4	1/4	Dynamic	2/4	1	1	0				sf														
180	179	715/2	715/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1904															
180	179	713/2	713/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1905															
180	179	1427/4	1427/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1906															
180	179	357	357	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1907															
180	179	1429/4	1429/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1908															
180	179	715/2	715/2	0.0	1/4	1/4	Spanner	2/4	2	1	0											80							
180	179	715/2	715/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	1909								80							
180	179	1431/4	1431/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	1910								80							
180	179	358	358	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	1911								80							
180	179	1433/4	1433/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	1912								80							
181	180	717/2	717/2	0.0	0	0	Dynamic	2/4	1	1	0				p														
181	180	717/2	717/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1913		articStaccatoBelow													
181	180	359	359	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1914		articStaccatoBelow													
181	180	719/2	719/2	0.0	1/4	1/4	Dynamic	2/4	1	1	0				sf														
181	180	719/2	719/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1915							75								
181	180	717/2	717/2	0.0	0	0	Spanner	2/4	2	1	0																		
181	180	717/2	717/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1916															
181	180	1435/4	1435/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1917															
181	180	359	359	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1918															
181	180	1437/4	1437/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1919															
181	180	719/2	719/2	0.0	1/4	1/4	Spanner	2/4	2	1	0											81							
181	180	719/2	719/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	1920								81							
181	180	1439/4	1439/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	1921								81							
181	180	360	360	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	1922								81							
181	180	1441/4	1441/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	1923								81							
182	181	721/2	721/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1924							75								
182	181	361	361	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1925		articStaccatoAbove													
182	181	723/2	723/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1926		articStaccatoAbove													
182	181	362	362	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1927		articStaccatoAbove													
182	181	721/2	721/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1928								81							
182	181	1443/4	1443/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1929								81							
182	181	361	361	0.0	1/8	1/8	Spanner	2/4	2	1	0																		
182	181	361	361	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1930															
182	181	1445/4	1445/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1931															
182	181	723/2	723/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	1932															
182	181	1447/4	1447/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	1933															
182	181	362	362	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	1934															
182	181	1449/4	1449/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	1935															
183	182	725/2	725/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1936		articStaccatoBelow													
183	182	363	363	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1937		articStaccatoBelow													
183	182	727/2	727/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1938		articStaccatoBelow													
183	182	725/2	725/2	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1939															
183	182	1451/4	1451/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1940															
183	182	363	363	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1941															
183	182	1453/4	1453/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1942															
183	182	727/2	727/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	1943															
183	182	1455/4	1455/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	1944															
183	182	364	364	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	1945															
183	182	1457/4	1457/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	1946															
183	182	725/2	725/2	0.5	0	0	Chord	2/4	2	2	1/8	1/8	1	1947		articStaccatoBelow													
183	182	363	363	0.5	1/8	1/8	Chord	2/4	2	2	1/8	1/8	1	1948		articStaccatoBelow													
183	182	727/2	727/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8	1/8	1	1949		articStaccatoBelow													
184	183	1459/4	1459/4	0.0	1/16	1/16	Dynamic	2/4	1	1	0				p														
184	183	1459/4	1459/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1950							76								
184	183	365	365	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1951							76								
184	183	1461/4	1461/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1952							76								
184	183	731/2	731/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1953							76								
184	183	1463/4	1463/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1954							76								
184	183	366	366	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1955							76								
184	183	1465/4	1465/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1956															
184	183	729/2	729/2	0.0	0	0	Dynamic	2/4	2	1	0				p														
184	183	729/2	729/2	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1957		articStaccatoAbove													
184	183	365	365	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	1958		articStaccatoAbove													
184	183	731/2	731/2	0.0	1/4	1/4	Dynamic	2/4	2	1	0				sf														
184	183	731/2	731/2	0.0	1/4	1/4	Spanner	2/4	2	1	0											82							
184	183	731/2	731/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	1959								82							
185	184	733/2	733/2	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1960							77								
185	184	1467/4	1467/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1961							77								
185	184	367	367	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1962							77								
185	184	1469/4	1469/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1963							77								
185	184	735/2	735/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1964							77								
185	184	1471/4	1471/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1965							77								
185	184	368	368	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1966							77								
185	184	1473/4	1473/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1967															
185	184	733/2	733/2	0.0	0	0	Dynamic	2/4	2	1	0				p														
185	184	733/2	733/2	0.0	0	0	Spanner	2/4	2	1	0																		
185	184	733/2	733/2	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1968		articStaccatoAbove													
185	184	367	367	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	1969		articStaccatoAbove													
185	184	735/2	735/2	0.0	1/4	1/4	Dynamic	2/4	2	1	0				sf														
185	184	735/2	735/2	0.0	1/4	1/4	Spanner	2/4	2	1	0											83							
185	184	735/2	735/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	1970							78	83							
186	185	737/2	737/2	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1971							79								
186	185	1475/4	1475/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1972							79								
186	185	369	369	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1973							79								
186	185	1477/4	1477/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1974							79								
186	185	739/2	739/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1975							79								
186	185	1479/4	1479/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1976							79								
186	185	370	370	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1977							79								
186	185	1481/4	1481/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1978															
186	185	737/2	737/2	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1979							78	83							
186	185	369	369	0.0	1/8	1/8	Spanner	2/4	2	1	0																		
186	185	369	369	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	1980		articStaccatoAbove													
186	185	739/2	739/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1981		articStaccatoAbove													
186	185	370	370	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1982		articStaccatoAbove													
187	186	741/2	741/2	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1983							80								
187	186	1483/4	1483/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1984							80								
187	186	371	371	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1985							80								
187	186	1485/4	1485/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1986							80								
187	186	743/2	743/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1987							80								
187	186	1487/4	1487/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1988							80								
187	186	372	372	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1989							80								
187	186	1489/4	1489/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1990															
187	186	741/2	741/2	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1991		articStaccatoAbove													
187	186	371	371	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	1992		articStaccatoAbove													
187	186	743/2	743/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1993		articStaccatoAbove													
187	186	372	372	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1994		articStaccatoAbove													
188	187	745/2	745/2	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1995							81								
188	187	1491/4	1491/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1996							81								
188	187	373	373	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1997							81								
188	187	1493/4	1493/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1998							81								
188	187	747/2	747/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1999							81								
188	187	1495/4	1495/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	2000							81								
188	187	374	374	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2001							81								
188	187	1497/4	1497/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2002															
188	187	745/2	745/2	0.0	0	0	Dynamic	2/4	2	1	0				p														
188	187	745/2	745/2	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2003		articStaccatoAbove													
188	187	373	373	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2004		articStaccatoAbove													
188	187	747/2	747/2	0.0	1/4	1/4	Dynamic	2/4	2	1	0				sf														
188	187	747/2	747/2	0.0	1/4	1/4	Spanner	2/4	2	1	0											84							
188	187	747/2	747/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	2005								84							
189	188	749/2	749/2	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2006							82								
189	188	1499/4	1499/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2007							82								
189	188	375	375	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2008							82								
189	188	1501/4	1501/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2009							82								
189	188	751/2	751/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	2010							82								
189	188	1503/4	1503/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	2011							82								
189	188	376	376	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2012							82								
189	188	1505/4	1505/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2013															
189	188	749/2	749/2	0.0	0	0	Dynamic	2/4	2	1	0				p														
189	188	749/2	749/2	0.0	0	0	Spanner	2/4	2	1	0																		
189	188	749/2	749/2	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2014		articStaccatoAbove													
189	188	375	375	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2015		articStaccatoAbove													
189	188	751/2	751/2	0.0	1/4	1/4	Dynamic	2/4	2	1	0				sf														
189	188	751/2	751/2	0.0	1/4	1/4	Spanner	2/4	2	1	0											85							
189	188	751/2	751/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	2016							83	85							
190	189	753/2	753/2	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2017							84								
190	189	1507/4	1507/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2018							84								
190	189	377	377	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2019							84								
190	189	1509/4	1509/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2020							84								
190	189	755/2	755/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	2021							84								
190	189	1511/4	1511/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	2022							84								
190	189	378	378	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2023							84								
190	189	1513/4	1513/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2024															
190	189	753/2	753/2	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2025							83	85							
190	189	377	377	0.0	1/8	1/8	Spanner	2/4	2	1	0																		
190	189	377	377	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2026		articStaccatoAbove													
190	189	755/2	755/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2027		articStaccatoAbove													
190	189	378	378	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	2028		articStaccatoAbove													
191	190	757/2	757/2	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2029															
191	190	1515/4	1515/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2030															
191	190	379	379	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2031															
191	190	1517/4	1517/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2032															
191	190	759/2	759/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2033															
191	190	380	380	0.0	3/8	3/8	Tempo	2/4	1	1	0							"

𝅘𝅥
=138
"	138.0	0.0									
191	190	380	380	0.0	3/8	3/8	Dynamic	2/4	1	1	0				mp														
191	190	380	380	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2034															
191	190	757/2	757/2	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2035		articStaccatoAbove													
191	190	379	379	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2036		articStaccatoAbove													
191	190	759/2	759/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2037		articStaccatoAbove													
192	191	761/2	761/2	0.0	0	0	Dynamic	2/4	1	1	0				f														
192	191	761/2	761/2	0.0	0	0	Tempo	2/4	1	1	0							"

𝅘𝅥
=134
"	134.0	0.0									
192	191	761/2	761/2	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	2038															
192	191	763/2	763/2	0.0	1/4	1/4	Dynamic	2/4	1	1	0				f														
192	191	763/2	763/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	2039															
192	191	761/2	761/2	0.0	0	0	Spanner	2/4	2	1	0											86							
192	191	761/2	761/2	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	2040								86							
192	191	763/2	763/2	0.0	1/4	1/4	Spanner	2/4	2	1	0																		
192	191	763/2	763/2	0.0	1/4	1/4	Spanner	2/4	2	1	0											87							
192	191	763/2	763/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	2041								87							
193	192	765/2	765/2	0.0	0	0	Tempo	2/4	1	1	0							"

𝅘𝅥
=144
"	144.0	0.0									
193	192	765/2	765/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2042		articStaccatoAbove													
193	192	383	383	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2043		articStaccatoAbove													
193	192	767/2	767/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2044		articStaccatoAbove													
193	192	384	384	0.0	3/8	3/8	Dynamic	2/4	1	1	0				p														
193	192	384	384	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2045		articStaccatoAbove													
193	192	765/2	765/2	0.0	0	0	Spanner	2/4	2	1	0																		
193	192	765/2	765/2	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2046		articStaccatoBelow													
193	192	383	383	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2047		articStaccatoBelow													
193	192	767/2	767/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2048		articStaccatoBelow													
193	192	384	384	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	2049		articStaccatoAbove													
194	193	769/2	769/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2050		articStaccatoAbove													
194	193	385	385	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2051		articStaccatoAbove													
194	193	771/2	771/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2052		articStaccatoAbove													
194	193	386	386	0.0	3/8	3/8	Dynamic	2/4	1	1	0				f														
194	193	386	386	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2053		articStaccatoBelow													
194	193	769/2	769/2	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2054		articStaccatoAbove													
194	193	385	385	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2055		articStaccatoAbove													
194	193	771/2	771/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2056		articStaccatoAbove													
194	193	386	386	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	2057		articStaccatoBelow													
195	194	773/2	773/2	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2058		articStaccatoBelow													
195	194	387	387	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2059		articStaccatoBelow													
195	194	775/2	775/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2060		articStaccatoBelow													
195	194	388	388	0.0	3/8	3/8	Dynamic	2/4	1	1	0				p														
195	194	388	388	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2061		articStaccatoAbove													
195	194	773/2	773/2	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	2062		articStaccatoBelow													
195	194	387	387	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2063		articStaccatoBelow													
195	194	775/2	775/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	2064		articStaccatoBelow													
