mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	articulation
41	41	245/2	245/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	295		
41	41	120	120	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	296		
41	41	241/2	241/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	297		
41	41	243/2	243/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	298		
42	42	123	123	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	299		
42	42	247/2	247/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	300		
42	42	124	124	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	301		
42	42	249/2	249/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	302		
42	42	125	125	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	303		
42	42	251/2	251/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	304		
42	42	123	123	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	305		
42	42	249/2	249/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	306		
42	42	125	125	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	307		
42	42	251/2	251/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	308		
43	43	126	126	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	309		
43	43	253/2	253/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	310		
43	43	127	127	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	311		
43	43	255/2	255/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	312		
43	43	128	128	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	313		
43	43	257/2	257/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	314		
43	43	126	126	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	315		
43	43	253/2	253/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	316		
43	43	255/2	255/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	317		
44	44	129	129	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	318		
44	44	259/2	259/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	319		
44	44	130	130	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	320		
44	44	261/2	261/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	321		
44	44	131	131	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	322		
44	44	263/2	263/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	323		
44	44	129	129	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	324		
44	44	261/2	261/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	325		
44	44	131	131	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	326		
44	44	263/2	263/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	327		
45	45	132	132	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	328		
45	45	265/2	265/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	329		
45	45	133	133	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	330		
45	45	267/2	267/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	331		
45	45	134	134	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	332		
45	45	269/2	269/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	333		
45	45	132	132	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	334		
45	45	265/2	265/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	335		
45	45	133	133	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	336		
45	45	267/2	267/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	337		
45	45	134	134	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	338		
45	45	269/2	269/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	339		
46	46	135	135	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	340		
46	46	271/2	271/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	341		
46	46	136	136	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	342		
46	46	273/2	273/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	343		
46	46	137	137	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	344		
46	46	275/2	275/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	345		
46	46	135	135	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	346		
46	46	271/2	271/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	347		
46	46	136	136	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	348		
46	46	273/2	273/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	349		
46	46	137	137	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	350		
46	46	275/2	275/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	351		
47	47	138	138	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	352		
47	47	277/2	277/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	353		
47	47	139	139	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	354		
47	47	279/2	279/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	355		
47	47	140	140	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	356		
47	47	281/2	281/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	357		
47	47	138	138	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	358		
47	47	277/2	277/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	359		
47	47	139	139	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	360		
47	47	279/2	279/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	361		
47	47	140	140	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	362		
47	47	281/2	281/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	363		
48	48	141	141	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	364		
48	48	283/2	283/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	365		
48	48	142	142	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	366		
48	48	285/2	285/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	367		
48	48	143	143	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	368		
48	48	287/2	287/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	369		
48	48	141	141	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	370		
48	48	283/2	283/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	371		
48	48	142	142	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	372		
48	48	285/2	285/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	373		
48	48	143	143	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	374		
48	48	287/2	287/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	375		
48	48	141	141	1.5	0	0	Chord	6/8	2	2	3/8	1/4	3/2	376		
48	48	285/2	285/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	377		
49	49	144	144	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	378		
49	49	144	144	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	379		articStaccatoAbove
49	49	289/2	289/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	380		articStaccatoAbove
49	49	145	145	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	381		articStaccatoAbove
49	49	291/2	291/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	382		articStaccatoAbove
49	49	146	146	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	383		articStaccatoAbove
49	49	293/2	293/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	384		articStaccatoAbove
50	50	147	147	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	385		
50	50	295/2	295/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	386		
50	50	148	148	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	387		articStaccatoAbove
50	50	297/2	297/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	388		articStaccatoAbove
50	50	149	149	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	389		articStaccatoAbove
50	50	299/2	299/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	390		articStaccatoAbove
51	51	150	150	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	391		
51	51	301/2	301/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	392		
51	51	303/2	303/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	393		
51	51	150	150	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	394		articStaccatoAbove
51	51	301/2	301/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	395		articStaccatoAbove
51	51	151	151	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	396		articStaccatoAbove
51	51	303/2	303/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	397		
51	51	152	152	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	398		articStaccatoAbove
51	51	305/2	305/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	399		articStaccatoAbove
52	52	153	153	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	400		
52	52	154	154	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	401		
52	52	309/2	309/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	402		articStaccatoAbove
52	52	155	155	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	403		articStaccatoAbove
52	52	311/2	311/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	404		articStaccatoAbove
52	52	153	153	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	405		
52	52	307/2	307/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	406		
52	52	154	154	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	407		articStaccatoAbove
52	52	309/2	309/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	408		articStaccatoBelow
52	52	155	155	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	409		articStaccatoBelow
52	52	311/2	311/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	410		articStaccatoBelow
53	53	156	156	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	411		
53	53	313/2	313/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	412		
53	53	315/2	315/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	413		
53	53	156	156	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	414		articStaccatoAbove
53	53	313/2	313/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	415		articStaccatoAbove
53	53	157	157	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	416		articStaccatoAbove
53	53	315/2	315/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	417		articStaccatoAbove
53	53	158	158	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	418		articStaccatoAbove
53	53	317/2	317/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	419		articStaccatoAbove
54	54	159	159	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	420		
54	54	160	160	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	421		
54	54	321/2	321/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	422		articStaccatoAbove
54	54	161	161	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	423		articStaccatoAbove
54	54	323/2	323/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	424		articStaccatoAbove
54	54	159	159	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	425		
54	54	319/2	319/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	426		
54	54	160	160	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	427		articStaccatoAbove
54	54	321/2	321/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	428		articStaccatoBelow
54	54	161	161	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	429		articStaccatoBelow
54	54	323/2	323/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	430		articStaccatoBelow
55	55	162	162	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	431		
55	55	325/2	325/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	432		
55	55	163	163	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	433		
55	55	327/2	327/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	434		
55	55	164	164	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	435		
55	55	329/2	329/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	436		
55	55	162	162	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	437		
55	55	325/2	325/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	438		
55	55	163	163	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	439		
55	55	327/2	327/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	440		
55	55	164	164	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	441		
55	55	329/2	329/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	442		
56	56	165	165	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	443		
56	56	331/2	331/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	444		
56	56	166	166	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	445		
56	56	333/2	333/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	446		
56	56	167	167	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	447		
56	56	335/2	335/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	448		
56	56	165	165	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	449		
56	56	331/2	331/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	450		
56	56	166	166	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	451		
56	56	333/2	333/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	452		
56	56	167	167	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	453		
56	56	335/2	335/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	454		
57	57	168	168	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	455		
57	57	337/2	337/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	456		
57	57	169	169	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	457		
57	57	339/2	339/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	458		
57	57	170	170	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	459		
57	57	341/2	341/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	460		
57	57	168	168	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	461		
57	57	337/2	337/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	462		
57	57	169	169	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	463		
57	57	339/2	339/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	464		
57	57	170	170	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	465		
57	57	341/2	341/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	466		
58	58	171	171	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	467		
58	58	343/2	343/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	468		
58	58	172	172	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	469		
58	58	345/2	345/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	470		
58	58	173	173	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	471		
58	58	347/2	347/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	472		
58	58	171	171	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	473		
58	58	343/2	343/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	474		
58	58	172	172	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	475		
58	58	345/2	345/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	476		
58	58	173	173	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	477		
58	58	347/2	347/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	478		
59	59	174	174	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	479		
59	59	351/2	351/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	480	p	
59	59	174	174	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	481		
59	59	351/2	351/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	482		
60	60	177	177	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	483		
60	60	357/2	357/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	484		
60	60	177	177	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	485		
60	60	357/2	357/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	486		
60	60	177	177	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	487		
61	61	180	180	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	488		
61	61	363/2	363/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	489		
61	61	180	180	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	490		
61	61	363/2	363/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	491		
61	61	180	180	1.0	0	0	Chord	6/8	2	2	1/4	1/4	1	492		
61	61	363/2	363/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	493		
62	62	183	183	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	494		
62	62	369/2	369/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	495		
62	62	183	183	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	496		
62	62	369/2	369/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	497		
62	62	183	183	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	498		
63	63	186	186	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	499		
63	63	375/2	375/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	500		
63	63	186	186	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	501		
63	63	375/2	375/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	502		
64	64	189	189	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	503		
64	64	381/2	381/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	504		
64	64	189	189	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	505		
64	64	381/2	381/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	506		
65	65	192	192	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	507		
65	65	387/2	387/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	508		
65	65	192	192	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	509		
65	65	387/2	387/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	510		
66	66	195	195	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	511		
66	66	393/2	393/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	512		
66	66	197	197	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	513		
66	66	395/2	395/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	514		
66	66	195	195	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	515	>	
66	66	391/2	391/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8	1/8	1	516		
66	66	196	196	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	517		
66	66	393/2	393/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8	1/4	3/2	518		
66	66	195	195	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	519		
66	66	393/2	393/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	520		
67	67	200	200	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	521		
67	67	401/2	401/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	522		articStaccatoAbove
67	67	198	198	1.0	0	0	Chord	6/8	1	2	1/4	1/4	1	523		
67	67	399/2	399/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8	1/4	3/2	524	p	
67	67	198	198	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	525		
67	67	399/2	399/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	526		
68	68	201	201	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	527		
68	68	403/2	403/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	528		
68	68	202	202	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	529		articStaccatoAbove
68	68	203	203	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	530		articStaccatoAbove
68	68	407/2	407/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	531		articStaccatoAbove
68	68	201	201	1.5	0	0	Chord	6/8	1	2	3/8	1/4	3/2	532		
68	68	405/2	405/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8	1/4	3/2	533		
68	68	201	201	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	534		
68	68	405/2	405/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	535		
68	68	201	201	1.5	0	0	Chord	6/8	2	2	3/8	1/4	3/2	536		
68	68	201	201	1.5	0	0	Chord	6/8	2	3	3/8	1/4	3/2	537		
68	68	405/2	405/2	1.5	3/8	3/8	Chord	6/8	2	3	3/8	1/4	3/2	538		
69	69	204	204	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	539		
69	69	409/2	409/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	540		
69	69	205	205	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	541		articStaccatoAbove
69	69	206	206	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	542		
69	69	413/2	413/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	543		
69	69	411/2	411/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8	1/4	3/2	544		
69	69	204	204	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	545		
69	69	411/2	411/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	546		
69	69	204	204	1.0	0	0	Chord	6/8	2	2	1/4	1/4	1	547		
69	69	411/2	411/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	548		
70	70	207	207	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	549		
70	70	415/2	415/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	550		
70	70	208	208	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	551		articStaccatoAbove
70	70	209	209	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	552		articStaccatoAbove
70	70	419/2	419/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	553		articStaccatoAbove
70	70	207	207	1.5	0	0	Chord	6/8	1	2	3/8	1/4	3/2	554		
70	70	417/2	417/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8	1/4	3/2	555		
70	70	207	207	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	556		
70	70	417/2	417/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	557		
70	70	207	207	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	558		
71	71	210	210	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	559		
71	71	421/2	421/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	560		
71	71	211	211	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	561		articStaccatoBelow
71	71	423/2	423/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	562		
71	71	210	210	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	563		
71	71	212	212	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	564		articStaccatoAbove
71	71	425/2	425/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	565		articStaccatoAbove
72	72	213	213	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	566		
72	72	429/2	429/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	567		
72	72	213	213	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	568		
72	72	427/2	427/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	569		
72	72	214	214	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	570		articStaccatoAbove
72	72	215	215	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	571		articStaccatoAbove
72	72	431/2	431/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	572		articStaccatoAbove
73	73	216	216	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	573		
73	73	218	218	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	574		articStaccatoAbove
73	73	437/2	437/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	575		articStaccatoAbove
73	73	218	218	0.5	1/2	1/2	Chord	6/8	1	2	1/8	1/8	1	576		articStaccatoBelow
73	73	437/2	437/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8	1/8	1	577		articStaccatoBelow
73	73	216	216	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	578		
73	73	433/2	433/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	579		
73	73	217	217	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	580		articStaccatoAbove
73	73	435/2	435/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	581		
74	74	219	219	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	582		
74	74	439/2	439/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	583		
